filename,x,y
Frame_20250627_115350_268_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,600.79,403.32
Frame_20250627_115442_270_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,511.92,335.41
Frame_20250627_122711_272_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,357.48,471.57
Frame_20250627_123640_274_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,643.03,403.55
Frame_20250627_123744_276_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,819.79,416.57
Frame_20250627_123844_278_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,670.29,402.8
Frame_20250627_124131_280_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,437.68,439.22
Frame_20250627_124326_282_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,659.64,420.78
Frame_20250627_124741_284_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,678.52,349.28
Frame_20250627_124839_286_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,673.01,409.34
Frame_20250627_124940_288_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,756.31,420.45
Frame_20250627_125045_290_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,483.56,417.64
Frame_20250627_125604_292_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,672.87,379.87
Frame_20250627_125648_294_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,677.84,340.73
Frame_20250627_125742_296_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,665.53,430.37
Frame_20250627_130020_298_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,655.56,428.03
Frame_20250627_130131_300_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,592.05,404.48
Frame_20250627_130222_302_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,613.52,348.23
Frame_20250627_130452_304_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,583.73,429.27
Frame_20250627_130616_306_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,709.14,436.85
Frame_20250627_130704_308_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,740.43,409.24
Frame_20250627_130743_310_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,738.11,421.02
Frame_20250627_130825_312_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,767.13,413.44
Frame_20250627_131123_314_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,665.83,403.44
Frame_20250627_131502_316_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,574.15,346.15
Frame_20250627_131936_318_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,622.36,408.18
Frame_20250627_132028_320_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,859.1,424.77
Frame_20250627_132124_322_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,527.21,342.77
Frame_20250627_132217_324_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,757.48,404.65
Frame_20250627_132301_326_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,538.92,346.07
Frame_20250627_132411_328_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,637.6,412.57
Frame_20250627_132511_330_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,910.68,374.31
Frame_20250627_132642_332_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,475.16,372.14
Frame_20250627_133443_334_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,764.92,418.93
Frame_20250627_133551_336_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,607.97,411.51
Frame_20250627_133703_338_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,792.09,344.37
Frame_20250627_133840_340_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,671.83,311.33
Frame_20250627_133931_342_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,603.35,367.83
Frame_20250627_134013_344_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,736.79,370.57
Frame_20250627_135906_346_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,815.4,305.65
Frame_20250627_140012_348_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,611.11,340.16
Frame_20250627_140106_350_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,751.55,381.27
Frame_20250627_140635_352_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,600.75,337.81
Frame_20250627_140734_354_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,672.01,393.0
Frame_20250627_140933_356_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,505.89,364.45
Frame_20250627_141047_358_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,674.67,346.63
Frame_20250627_141140_360_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,624.07,378.11
Frame_20250627_142151_362_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,747.91,310.62
Frame_20250627_142245_364_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,479.8,323.1
Frame_20250627_142309_366_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,586.9,377.95
Frame_20250627_143056_368_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,626.29,367.23
Frame_20250627_143158_370_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,719.66,322.01
Frame_20250627_143251_372_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,728.17,363.88
Frame_20250627_144105_374_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,608.59,415.68
Frame_20250627_144224_376_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,752.0,442.25
Frame_20250627_144309_378_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,818.22,424.93
Frame_20250627_144357_380_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,726.35,349.65
Frame_20250627_144447_382_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,605.51,383.34
Frame_20250627_153249_384_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,664.3,406.32
Frame_20250627_155335_386_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,675.56,333.82
Frame_20250627_155457_388_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,699.38,313.74
Frame_20250627_155559_390_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,642.03,421.5
Frame_20250627_163158_392_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,527.91,373.36
Frame_20250627_163312_394_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,807.87,395.67
Frame_20250627_182301_000_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,638.22,438.73
Frame_20250627_182359_002_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,696.91,367.05
Frame_20250627_195144_004_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,869.68,355.42
Frame_20250627_195440_006_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,602.64,348.14
Frame_20250627_195723_008_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,878.34,438.73
Frame_20250627_195919_010_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,638.51,356.92
Frame_20250627_200257_012_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,645.22,421.45
Frame_20250627_200418_014_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,657.05,349.54
Frame_20250627_200818_016_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,635.74,407.02
Frame_20250627_201310_018_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,683.94,397.68
Frame_20250628_100125_000_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,636.72,395.37
Frame_20250628_101319_002_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,656.88,341.47
Frame_20250628_101429_004_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,470.74,430.61
Frame_20250628_101518_006_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,708.11,409.52
Frame_20250628_101621_008_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,604.74,416.76
Frame_20250628_101713_010_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,678.92,346.24
Frame_20250628_102554_012_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,534.49,392.25
Frame_20250628_102650_014_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,807.87,416.41
Frame_20250628_102733_016_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,832.96,416.02
Frame_20250628_102827_018_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,720.35,328.81
Frame_20250628_102926_020_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,464.16,441.54
Frame_20250628_103316_022_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,553.61,342.08
Frame_20250628_103409_024_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,876.4,421.04
Frame_20250628_104117_026_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,728.96,405.1
Frame_20250628_104225_028_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,558.07,347.85
Frame_20250628_104720_030_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,626.41,336.33
Frame_20250628_104816_032_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,784.07,403.45
Frame_20250628_105119_034_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,484.31,363.11
Frame_20250628_105214_036_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,713.68,423.48
Frame_20250628_105256_038_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,738.84,434.74
Frame_20250628_105350_040_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,592.98,366.6
Frame_20250628_105438_042_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,584.78,457.18
Frame_20250628_110155_044_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,606.11,421.33
Frame_20250628_110243_046_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,750.08,425.9
Frame_20250628_110335_048_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,429.22,359.315
Frame_20250628_111622_050_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,882.63,361.43
Frame_20250628_112442_052_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,677.89,328.35
Frame_20250628_112538_054_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,507.32,415.66
Frame_20250628_112633_056_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,449.69,423.74
Frame_20250628_112719_058_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,616.85,423.88
Frame_20250628_113909_060_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,843.33,328.57
Frame_20250628_114018_062_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,678.97,318.47
Frame_20250628_114109_064_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,604.75,439.16
Frame_20250628_114200_066_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,682.32,414.17
Frame_20250628_114252_068_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,598.58,362.57
Frame_20250628_114346_070_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,630.94,408.84
Frame_20250628_114525_072_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,687.03,401.01
Frame_20250628_114629_074_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,835.98,413.11
Frame_20250628_114718_076_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,638.16,375.82
Frame_20250628_114804_078_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,740.74,431.24
Frame_20250628_114851_080_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,579.31,346.34
Frame_20250628_114935_082_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,712.42,404.48
Frame_20250630_062659_000_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,789.74,415.57
Frame_20250630_063034_002_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,580.71,459.29
Frame_20250630_063147_004_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,705.24,415.07
Frame_20250630_063241_006_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,744.19,321.37
Frame_20250630_063359_008_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,571.36,423.48
Frame_20250630_063450_010_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,642.72,332.59
Frame_20250630_063625_012_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,374.62,383.81
Frame_20250630_064102_014_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,383.71,378.7
Frame_20250630_064159_016_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,699.07,398.74
Frame_20250630_064252_018_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,576.39,422.57
Frame_20250630_064419_020_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,487.89,378.67
Frame_20250630_064628_022_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,558.18,310.96
Frame_20250630_064812_024_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,749.3,415.28
Frame_20250630_064905_026_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,550.41,341.44
Frame_20250630_064955_028_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,506.37,392.15
Frame_20250630_065119_030_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,541.45,370.81
Frame_20250630_065837_032_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,585.26,363.0
Frame_20250630_065932_034_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,585.01,333.85
Frame_20250630_070110_036_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,565.36,373.59
Frame_20250630_070158_038_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,560.14,373.62
Frame_20250630_070244_040_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,668.25,411.7
Frame_20250630_070325_042_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,559.23,344.68
Frame_20250630_070413_044_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,572.56,362.99
Frame_20250630_072144_046_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,534.11,422.79
Frame_20250630_072255_048_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,605.53,355.57
Frame_20250630_072349_050_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,805.1,418.25
Frame_20250630_072439_052_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,757.1,423.44
Frame_20250630_073130_054_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,635.54,338.46
Frame_20250630_073229_056_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,749.17,340.3
Frame_20250630_073525_058_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,692.88,339.09
Frame_20250630_073617_060_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,739.48,403.5
Frame_20250630_073709_062_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,616.81,419.46
Frame_20250630_073805_064_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,607.79,345.69
Frame_20250630_074933_066_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,525.75,365.22
Frame_20250630_075042_068_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,648.46,392.86
Frame_20250630_075249_070_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,661.59,372.88
Frame_20250630_075555_072_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,457.35,319.58
Frame_20250630_080045_074_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,587.63,422.19
Frame_20250630_080127_076_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,696.48,415.59
Frame_20250630_080224_078_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,804.56,313.19
Frame_20250630_080324_080_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,610.43,405.76
Frame_20250630_081603_082_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,588.26,304.83
Frame_20250630_082821_084_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,547.28,339.23
Frame_20250630_083356_086_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,717.82,307.53
Frame_20250630_083452_088_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,667.31,329.35
Frame_20250630_083547_090_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,596.71,316.19
Frame_20250630_084209_092_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,850.1,307.73
Frame_20250630_084907_094_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,557.9,346.18
Frame_20250630_084952_096_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,560.94,341.19
Frame_20250630_085048_098_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,521.3,331.07
Frame_20250630_090730_100_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,568.01,422.83
Frame_20250630_090849_102_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,846.01,397.69
Frame_20250630_090925_104_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,614.6,371.7
Frame_20250630_091329_106_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,543.04,372.4
Frame_20250630_091431_108_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,439.1,342.77
Frame_20250630_091542_110_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,662.37,373.98
Frame_20250630_092043_112_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,728.19,316.85
Frame_20250630_093048_114_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,731.37,366.73
Frame_20250630_093232_116_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,749.94,302.11
Frame_20250630_093323_118_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,783.35,304.52
Frame_20250630_093415_120_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,683.46,332.2
Frame_20250630_093502_122_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,582.89,322.53
Frame_20250630_094231_124_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,570.63,375.9
Frame_20250630_094921_126_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,673.65,368.43
Frame_20250630_095019_128_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,635.0,360.38
Frame_20250630_095115_130_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,564.48,436.3
Frame_20250630_095450_132_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,579.09,427.39
Frame_20250630_095543_134_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,778.18,444.69
Frame_20250630_095634_136_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,589.55,373.35
Frame_20250630_095722_138_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,779.72,464.85
Frame_20250630_095822_140_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,569.31,368.18
Frame_20250630_100841_142_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,565.78,415.1
Frame_20250630_101145_144_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,598.87,445.17
Frame_20250630_101618_146_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,566.87,438.86
Frame_20250630_102847_148_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,548.74,377.29
Frame_20250630_102957_150_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,834.54,399.94
Frame_20250630_103133_152_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,660.31,467.58
Frame_20250630_103218_154_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,666.28,428.69
Frame_20250630_103302_156_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,649.81,439.56
Frame_20250630_103401_158_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,458.98,453.76
Frame_20250630_103450_160_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,819.03,430.24
Frame_20250630_103549_162_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,520.95,355.86
Frame_20250630_103653_164_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,647.17,428.73
Frame_20250630_104023_166_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,545.33,345.41
Frame_20250630_104124_168_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,611.17,364.8
Frame_20250630_104515_170_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,504.4,430.77
Frame_20250630_105233_172_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,582.42,435.01
Frame_20250630_105346_174_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,577.53,397.89
Frame_20250630_105504_176_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,591.12,375.33
Frame_20250630_105651_178_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,832.33,399.94
Frame_20250630_105736_180_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,524.54,323.42
Frame_20250630_105839_182_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,670.2,399.16
Frame_20250630_105934_184_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,734.3,429.21
Frame_20250630_110337_186_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,644.47,423.72
Frame_20250630_110811_188_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,650.47,421.05
Frame_20250630_111010_190_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,745.02,364.04
Frame_20250630_111111_192_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,584.03,460.54
Frame_20250630_111217_194_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,580.07,395.58
Frame_20250630_111317_196_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,574.77,434.11
Frame_20250630_111503_198_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,705.59,426.14
Frame_20250630_111638_200_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,546.3,435.98
Frame_20250630_111729_202_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,507.81,476.04
Frame_20250630_111823_204_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,628.79,434.92
Frame_20250630_111916_206_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,576.69,423.21
Frame_20250630_112230_208_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,710.1,345.52
Frame_20250630_112915_210_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,516.15,331.87
Frame_20250630_113035_212_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,717.51,402.59
Frame_20250630_113140_214_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,455.71,413.52
Frame_20250630_113229_216_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,496.5,341.33
Frame_20250630_113347_218_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,511.55,463.94
Frame_20250630_113507_220_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,696.96,412.34
Frame_20250630_113607_222_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,593.21,407.14
Frame_20250630_113714_224_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,570.24,400.94
Frame_20250630_113826_226_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,724.38,373.87
Frame_20250630_114159_228_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,665.37,387.87
Frame_20250630_114252_230_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,546.49,412.39
Frame_20250630_114410_232_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,512.9,368.41
Frame_20250630_114548_234_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,799.21,345.07
Frame_20250630_114649_236_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,705.54,383.33
Frame_20250630_114740_238_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,538.19,338.53
Frame_20250630_114844_240_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,494.11,317.63
Frame_20250630_114929_242_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,508.88,335.4
Frame_20250630_115437_244_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,708.38,379.82
Frame_20250630_115530_246_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,524.9,392.52
Frame_20250630_115621_248_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,627.99,399.75
Frame_20250630_115711_250_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,646.39,326.91
Frame_20250630_115803_252_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,578.15,407.49
Frame_20250630_115933_254_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,624.82,313.08
Frame_20250630_120042_256_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,577.29,365.59
Frame_20250630_120830_258_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Left.jpg,676.16,313.99
Frame_20250630_120927_260_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,508.52,361.13
Frame_20250630_121023_262_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,562.82,380.58
Frame_20250630_121414_264_LoaderFS1010FK_StorageHangerFaceplateStateDetect_Right.jpg,774.02,352.92
